5.4719e+00 6.0750e-16
5.4701e+00 6.9019e-02
5.4675e+00 1.3799e-01
5.4640e+00 2.0692e-01
5.4597e+00 2.7577e-01
5.4545e+00 3.4455e-01
5.4485e+00 4.1324e-01
5.4416e+00 4.8184e-01
5.4338e+00 5.5033e-01
5.4252e+00 6.1870e-01
5.4157e+00 6.8694e-01
5.4054e+00 7.5504e-01
5.3942e+00 8.2299e-01
5.3822e+00 8.9079e-01
5.3693e+00 9.5841e-01
5.3556e+00 1.0258e+00
5.3411e+00 1.0931e+00
5.3257e+00 1.1601e+00
5.3095e+00 1.2270e+00
5.2925e+00 1.2936e+00
5.2746e+00 1.3600e+00
5.2560e+00 1.4261e+00
5.2365e+00 1.4920e+00
5.2161e+00 1.5576e+00
5.1950e+00 1.6230e+00
5.1731e+00 1.6881e+00
5.1503e+00 1.7528e+00
5.1268e+00 1.8173e+00
5.1024e+00 1.8815e+00
5.0773e+00 1.9453e+00
5.0514e+00 2.0088e+00
5.0247e+00 2.0720e+00
4.9972e+00 2.1348e+00
4.9689e+00 2.1973e+00
4.9399e+00 2.2594e+00
4.9101e+00 2.3211e+00
4.8795e+00 2.3825e+00
4.8482e+00 2.4434e+00
4.8162e+00 2.5039e+00
4.7833e+00 2.5640e+00
4.7498e+00 2.6237e+00
4.7155e+00 2.6830e+00
4.6805e+00 2.7418e+00
4.6448e+00 2.8002e+00
4.6083e+00 2.8581e+00
4.5711e+00 2.9155e+00
4.5333e+00 2.9725e+00
4.4947e+00 3.0290e+00
4.4554e+00 3.0849e+00
4.4155e+00 3.1404e+00
4.3748e+00 3.1954e+00
4.3335e+00 3.2498e+00
4.2915e+00 3.3038e+00
4.2489e+00 3.3572e+00
4.2056e+00 3.4100e+00
4.1616e+00 3.4623e+00
4.1171e+00 3.5141e+00
4.0718e+00 3.5652e+00
4.0260e+00 3.6158e+00
3.9795e+00 3.6659e+00
3.9324e+00 3.7153e+00
3.8848e+00 3.7641e+00
3.8365e+00 3.8124e+00
3.7876e+00 3.8600e+00
3.7381e+00 3.9070e+00
3.6881e+00 3.9534e+00
3.6375e+00 3.9991e+00
3.5864e+00 4.0442e+00
3.5346e+00 4.0887e+00
3.4824e+00 4.1325e+00
3.4296e+00 4.1756e+00
3.3763e+00 4.2181e+00
3.3225e+00 4.2599e+00
3.2681e+00 4.3011e+00
3.2133e+00 4.3415e+00
3.1579e+00 4.3813e+00
3.1021e+00 4.4203e+00
3.0458e+00 4.4587e+00
2.9890e+00 4.4964e+00
2.9318e+00 4.5333e+00
