5.4182e+00 6.0154e-16
5.4739e+00 6.9067e-02
5.5256e+00 1.3946e-01
5.5731e+00 2.1104e-01
5.6163e+00 2.8368e-01
5.6553e+00 3.5724e-01
5.6901e+00 4.3157e-01
5.7208e+00 5.0657e-01
5.7474e+00 5.8209e-01
5.7701e+00 6.5804e-01
5.7890e+00 7.3429e-01
5.8042e+00 8.1076e-01
5.8160e+00 8.8734e-01
5.8244e+00 9.6397e-01
5.8296e+00 1.0406e+00
5.8319e+00 1.1171e+00
5.8313e+00 1.1934e+00
5.8281e+00 1.2696e+00
5.8223e+00 1.3455e+00
5.8143e+00 1.4211e+00
5.8040e+00 1.4964e+00
5.7916e+00 1.5714e+00
5.7772e+00 1.6461e+00
5.7610e+00 1.7203e+00
5.7430e+00 1.7942e+00
5.7234e+00 1.8676e+00
5.7022e+00 1.9407e+00
5.6796e+00 2.0133e+00
5.6555e+00 2.0854e+00
5.6301e+00 2.1571e+00
5.6034e+00 2.2284e+00
5.5755e+00 2.2991e+00
5.5463e+00 2.3694e+00
5.5161e+00 2.4393e+00
5.4847e+00 2.5086e+00
5.4523e+00 2.5774e+00
5.4189e+00 2.6458e+00
5.3844e+00 2.7136e+00
5.3490e+00 2.7809e+00
5.3127e+00 2.8478e+00
5.2754e+00 2.9140e+00
5.2372e+00 2.9798e+00
5.1981e+00 3.0450e+00
5.1582e+00 3.1097e+00
5.1175e+00 3.1739e+00
5.0759e+00 3.2374e+00
5.0335e+00 3.3005e+00
4.9903e+00 3.3629e+00
4.9463e+00 3.4248e+00
4.9015e+00 3.4861e+00
4.8560e+00 3.5468e+00
4.8097e+00 3.6069e+00
4.7626e+00 3.6665e+00
4.7149e+00 3.7254e+00
4.6664e+00 3.7837e+00
4.6172e+00 3.8413e+00
4.5673e+00 3.8984e+00
4.5167e+00 3.9548e+00
4.4655e+00 4.0105e+00
4.4135e+00 4.0656e+00
4.3609e+00 4.1201e+00
4.3077e+00 4.1739e+00
4.2537e+00 4.2270e+00
4.1992e+00 4.2794e+00
4.1440e+00 4.3312e+00
4.0882e+00 4.3822e+00
4.0318e+00 4.4326e+00
3.9748e+00 4.4822e+00
3.9172e+00 4.5312e+00
3.8590e+00 4.5794e+00
3.8002e+00 4.6268e+00
3.7409e+00 4.6736e+00
3.6810e+00 4.7196e+00
3.6205e+00 4.7648e+00
3.5595e+00 4.8094e+00
3.4980e+00 4.8531e+00
3.4359e+00 4.8961e+00
3.3734e+00 4.9383e+00
3.3103e+00 4.9797e+00
3.2467e+00 5.0203e+00
3.1827e+00 5.0602e+00
3.1182e+00 5.0992e+00
3.0532e+00 5.1375e+00
2.9877e+00 5.1749e+00
2.9218e+00 5.2115e+00
2.8555e+00 5.2473e+00
2.7887e+00 5.2823e+00
2.7216e+00 5.3165e+00
2.6540e+00 5.3498e+00
2.5860e+00 5.3822e+00
2.5176e+00 5.4139e+00
2.4488e+00 5.4446e+00
2.3797e+00 5.4746e+00
2.3102e+00 5.5036e+00
2.2404e+00 5.5318e+00
2.1703e+00 5.5592e+00
2.0998e+00 5.5856e+00
2.0290e+00 5.6112e+00
1.9579e+00 5.6359e+00
1.8865e+00 5.6598e+00
1.8148e+00 5.6827e+00
1.7428e+00 5.7048e+00
1.6706e+00 5.7259e+00
1.5981e+00 5.7462e+00
1.5254e+00 5.7655e+00
1.4525e+00 5.7840e+00
1.3793e+00 5.8015e+00
1.3059e+00 5.8182e+00
1.2323e+00 5.8339e+00
1.1586e+00 5.8487e+00
1.0847e+00 5.8627e+00
1.0106e+00 5.8756e+00
9.3633e-01 5.8877e+00
8.6194e-01 5.8989e+00
7.8743e-01 5.9091e+00
7.1279e-01 5.9184e+00
6.3805e-01 5.9268e+00
5.6321e-01 5.9342e+00
4.8829e-01 5.9407e+00
4.1329e-01 5.9463e+00
3.3823e-01 5.9510e+00
2.6312e-01 5.9547e+00
1.8797e-01 5.9575e+00
1.1280e-01 5.9594e+00
3.7601e-02 5.9603e+00
-3.7601e-02 5.9603e+00
-1.1280e-01 5.9594e+00
-1.8797e-01 5.9575e+00
-2.6312e-01 5.9547e+00
-3.3823e-01 5.9510e+00
-4.1329e-01 5.9463e+00
-4.8829e-01 5.9407e+00
-5.6321e-01 5.9342e+00
