5.9780e+00 6.6369e-16
5.9765e+00 7.5408e-02
5.9741e+00 1.5078e-01
5.9707e+00 2.2610e-01
5.9664e+00 3.0136e-01
5.9611e+00 3.7655e-01
5.9549e+00 4.5166e-01
5.9478e+00 5.2667e-01
5.9397e+00 6.0157e-01
5.9307e+00 6.7635e-01
5.9208e+00 7.5100e-01
5.9099e+00 8.2551e-01
5.8981e+00 8.9987e-01
5.8854e+00 9.7406e-01
5.8717e+00 1.0481e+00
5.8571e+00 1.1219e+00
5.8416e+00 1.1955e+00
5.8252e+00 1.2689e+00
5.8078e+00 1.3421e+00
5.7896e+00 1.4151e+00
5.7704e+00 1.4878e+00
5.7503e+00 1.5603e+00
5.7294e+00 1.6324e+00
5.7075e+00 1.7044e+00
5.6847e+00 1.7760e+00
5.6611e+00 1.8473e+00
5.6366e+00 1.9183e+00
5.6111e+00 1.9890e+00
5.5848e+00 2.0593e+00
5.5576e+00 2.1294e+00
5.5296e+00 2.1990e+00
5.5007e+00 2.2683e+00
5.4709e+00 2.3372e+00
5.4403e+00 2.4057e+00
5.4088e+00 2.4739e+00
5.3765e+00 2.5416e+00
5.3433e+00 2.6089e+00
5.3093e+00 2.6758e+00
5.2745e+00 2.7422e+00
5.2389e+00 2.8082e+00
5.2024e+00 2.8737e+00
5.1651e+00 2.9388e+00
5.1270e+00 3.0034e+00
5.0881e+00 3.0675e+00
5.0485e+00 3.1311e+00
5.0080e+00 3.1941e+00
4.9667e+00 3.2567e+00
4.9247e+00 3.3188e+00
4.8819e+00 3.3803e+00
4.8384e+00 3.4412e+00
4.7941e+00 3.5016e+00
4.7490e+00 3.5615e+00
4.7033e+00 3.6207e+00
4.6567e+00 3.6794e+00
4.6095e+00 3.7375e+00
4.5615e+00 3.7950e+00
4.5129e+00 3.8519e+00
4.4635e+00 3.9081e+00
4.4134e+00 3.9638e+00
4.3626e+00 4.0188e+00
4.3112e+00 4.0731e+00
4.2591e+00 4.1268e+00
4.2063e+00 4.1799e+00
4.1529e+00 4.2323e+00
4.0988e+00 4.2840e+00
4.0441e+00 4.3350e+00
3.9888e+00 4.3853e+00
3.9329e+00 4.4349e+00
3.8763e+00 4.4839e+00
3.8191e+00 4.5321e+00
3.7613e+00 4.5795e+00
3.7030e+00 4.6263e+00
3.6441e+00 4.6723e+00
3.5846e+00 4.7176e+00
3.5245e+00 4.7621e+00
3.4639e+00 4.8059e+00
3.4028e+00 4.8489e+00
3.3411e+00 4.8911e+00
