5.0871e+00 5.6478e-16
5.0941e+00 6.4275e-02
5.1003e+00 1.2873e-01
5.1056e+00 1.9334e-01
5.1100e+00 2.5811e-01
5.1135e+00 3.2301e-01
5.1162e+00 3.8804e-01
5.1180e+00 4.5319e-01
5.1188e+00 5.1843e-01
5.1188e+00 5.8376e-01
5.1179e+00 6.4917e-01
5.1161e+00 7.1464e-01
5.1134e+00 7.8015e-01
5.1098e+00 8.4570e-01
5.1053e+00 9.1127e-01
5.0999e+00 9.7686e-01
5.0935e+00 1.0424e+00
5.0863e+00 1.1080e+00
5.0782e+00 1.1735e+00
5.0691e+00 1.2390e+00
5.0591e+00 1.3044e+00
5.0483e+00 1.3698e+00
5.0365e+00 1.4350e+00
5.0238e+00 1.5002e+00
5.0101e+00 1.5652e+00
4.9956e+00 1.6301e+00
4.9802e+00 1.6949e+00
4.9638e+00 1.7595e+00
4.9466e+00 1.8240e+00
4.9284e+00 1.8883e+00
4.9094e+00 1.9524e+00
4.8894e+00 2.0162e+00
4.8685e+00 2.0799e+00
4.8468e+00 2.1433e+00
4.8241e+00 2.2065e+00
4.8006e+00 2.2694e+00
4.7762e+00 2.3320e+00
4.7509e+00 2.3943e+00
4.7247e+00 2.4564e+00
4.6976e+00 2.5181e+00
4.6697e+00 2.5795e+00
4.6409e+00 2.6405e+00
4.6112e+00 2.7012e+00
4.5807e+00 2.7616e+00
4.5494e+00 2.8215e+00
4.5172e+00 2.8811e+00
4.4841e+00 2.9402e+00
4.4502e+00 2.9990e+00
4.4155e+00 3.0573e+00
4.3800e+00 3.1152e+00
4.3436e+00 3.1726e+00
4.3065e+00 3.2296e+00
4.2685e+00 3.2860e+00
4.2298e+00 3.3420e+00
4.1902e+00 3.3975e+00
4.1499e+00 3.4525e+00
4.1088e+00 3.5070e+00
4.0669e+00 3.5609e+00
4.0243e+00 3.6143e+00
3.9809e+00 3.6671e+00
3.9368e+00 3.7194e+00
3.8920e+00 3.7711e+00
3.8464e+00 3.8222e+00
3.8001e+00 3.8727e+00
3.7531e+00 3.9226e+00
3.7054e+00 3.9719e+00
3.6571e+00 4.0206e+00
3.6080e+00 4.0686e+00
3.5583e+00 4.1160e+00
3.5079e+00 4.1627e+00
3.4568e+00 4.2088e+00
3.4051e+00 4.2541e+00
3.3528e+00 4.2988e+00
3.2999e+00 4.3429e+00
3.2463e+00 4.3862e+00
3.1921e+00 4.4288e+00
3.1374e+00 4.4707e+00
3.0821e+00 4.5118e+00
3.0262e+00 4.5522e+00
2.9697e+00 4.5919e+00
2.9127e+00 4.6309e+00
2.8551e+00 4.6690e+00
2.7970e+00 4.7065e+00
2.7384e+00 4.7431e+00
2.6793e+00 4.7790e+00
2.6197e+00 4.8141e+00
2.5596e+00 4.8484e+00
2.4991e+00 4.8819e+00
2.4381e+00 4.9146e+00
2.3766e+00 4.9465e+00
2.3147e+00 4.9775e+00
