6.5016e+00 7.2182e-16
6.5087e+00 8.2124e-02
6.5147e+00 1.6442e-01
6.5195e+00 2.4689e-01
6.5233e+00 3.2949e-01
6.5259e+00 4.1223e-01
6.5274e+00 4.9508e-01
6.5277e+00 5.7802e-01
6.5269e+00 6.6104e-01
6.5250e+00 7.4412e-01
6.5219e+00 8.2725e-01
6.5177e+00 9.1041e-01
6.5123e+00 9.9358e-01
6.5058e+00 1.0767e+00
6.4981e+00 1.1599e+00
6.4892e+00 1.2430e+00
6.4792e+00 1.3260e+00
6.4681e+00 1.4090e+00
6.4558e+00 1.4919e+00
6.4424e+00 1.5747e+00
6.4278e+00 1.6573e+00
6.4121e+00 1.7398e+00
6.3952e+00 1.8222e+00
6.3772e+00 1.9043e+00
6.3580e+00 1.9863e+00
6.3377e+00 2.0681e+00
6.3162e+00 2.1496e+00
6.2936e+00 2.2309e+00
6.2699e+00 2.3120e+00
6.2450e+00 2.3927e+00
6.2191e+00 2.4732e+00
6.1919e+00 2.5534e+00
6.1637e+00 2.6332e+00
6.1344e+00 2.7127e+00
6.1040e+00 2.7918e+00
6.0724e+00 2.8706e+00
6.0398e+00 2.9489e+00
6.0061e+00 3.0269e+00
5.9713e+00 3.1045e+00
5.9354e+00 3.1816e+00
5.8984e+00 3.2582e+00
5.8604e+00 3.3344e+00
5.8213e+00 3.4101e+00
5.7812e+00 3.4853e+00
5.7400e+00 3.5600e+00
5.6978e+00 3.6341e+00
5.6546e+00 3.7077e+00
5.6103e+00 3.7808e+00
5.5651e+00 3.8533e+00
5.5188e+00 3.9252e+00
5.4716e+00 3.9965e+00
5.4234e+00 4.0672e+00
5.3741e+00 4.1372e+00
5.3240e+00 4.2066e+00
5.2729e+00 4.2754e+00
5.2208e+00 4.3435e+00
5.1678e+00 4.4109e+00
5.1139e+00 4.4776e+00
5.0590e+00 4.5436e+00
5.0033e+00 4.6089e+00
4.9467e+00 4.6735e+00
4.8892e+00 4.7373e+00
4.8308e+00 4.8004e+00
4.7715e+00 4.8627e+00
4.7114e+00 4.9242e+00
4.6505e+00 4.9850e+00
4.5888e+00 5.0449e+00
4.5262e+00 5.1040e+00
4.4628e+00 5.1624e+00
4.3987e+00 5.2198e+00
4.3338e+00 5.2765e+00
4.2681e+00 5.3323e+00
4.2016e+00 5.3872e+00
4.1345e+00 5.4412e+00
4.0665e+00 5.4944e+00
3.9979e+00 5.5467e+00
3.9286e+00 5.5981e+00
3.8586e+00 5.6485e+00
3.7879e+00 5.6981e+00
3.7165e+00 5.7467e+00
3.6445e+00 5.7944e+00
3.5719e+00 5.8412e+00
3.4986e+00 5.8870e+00
3.4247e+00 5.9318e+00
3.3503e+00 5.9757e+00
3.2752e+00 6.0186e+00
3.1996e+00 6.0605e+00
3.1234e+00 6.1015e+00
3.0467e+00 6.1414e+00
2.9694e+00 6.1804e+00
2.8917e+00 6.2183e+00
2.8134e+00 6.2552e+00
2.7347e+00 6.2911e+00
2.6555e+00 6.3260e+00
2.5758e+00 6.3598e+00
2.4956e+00 6.3927e+00
2.4151e+00 6.4244e+00
2.3341e+00 6.4551e+00
2.2527e+00 6.4848e+00
2.1710e+00 6.5134e+00
2.0888e+00 6.5409e+00
2.0064e+00 6.5674e+00
1.9235e+00 6.5928e+00
1.8403e+00 6.6172e+00
1.7569e+00 6.6404e+00
1.6731e+00 6.6626e+00
1.5890e+00 6.6837e+00
1.5047e+00 6.7036e+00
1.4201e+00 6.7225e+00
1.3352e+00 6.7404e+00
1.2501e+00 6.7571e+00
1.1649e+00 6.7727e+00
1.0794e+00 6.7872e+00
9.9370e-01 6.8005e+00
9.0786e-01 6.8128e+00
8.2186e-01 6.8240e+00
7.3573e-01 6.8341e+00
6.4947e-01 6.8430e+00
5.6310e-01 6.8508e+00
4.7663e-01 6.8576e+00
3.9008e-01 6.8632e+00
3.0346e-01 6.8676e+00
2.1680e-01 6.8710e+00
1.3009e-01 6.8732e+00
4.3367e-02 6.8744e+00
-4.3367e-02 6.8744e+00
-1.3009e-01 6.8732e+00
-2.1680e-01 6.8710e+00
-3.0346e-01 6.8676e+00
-3.9008e-01 6.8632e+00
-4.7663e-01 6.8576e+00
-5.6310e-01 6.8508e+00
-6.4947e-01 6.8430e+00
-7.3573e-01 6.8341e+00
-8.2186e-01 6.8240e+00
-9.0786e-01 6.8128e+00
-9.9370e-01 6.8005e+00
-1.0794e+00 6.7872e+00
-1.1649e+00 6.7727e+00
-1.2501e+00 6.7571e+00
-1.3352e+00 6.7404e+00
