-3.9037e-02 6.1880e+00
-1.1710e-01 6.1870e+00
-1.9515e-01 6.1850e+00
-2.7317e-01 6.1820e+00
-3.5113e-01 6.1779e+00
-4.2904e-01 6.1728e+00
-5.0687e-01 6.1667e+00
-5.8461e-01 6.1597e+00
-6.6225e-01 6.1516e+00
-7.3978e-01 6.1425e+00
-8.1718e-01 6.1323e+00
-8.9444e-01 6.1212e+00
-9.7154e-01 6.1091e+00
-1.0485e+00 6.0960e+00
-1.1252e+00 6.0819e+00
-1.2018e+00 6.0667e+00
-1.2781e+00 6.0506e+00
-1.3542e+00 6.0335e+00
-1.4301e+00 6.0154e+00
-1.5058e+00 5.9964e+00
-1.5812e+00 5.9763e+00
-1.6563e+00 5.9553e+00
-1.7311e+00 5.9333e+00
-1.8056e+00 5.9103e+00
-1.8798e+00 5.8863e+00
-1.9537e+00 5.8614e+00
-2.0272e+00 5.8355e+00
-2.1004e+00 5.8087e+00
-2.1732e+00 5.7809e+00
-2.2456e+00 5.7522e+00
-2.3176e+00 5.7225e+00
-2.3893e+00 5.6919e+00
-2.4605e+00 5.6604e+00
-2.5313e+00 5.6279e+00
-2.6016e+00 5.5945e+00
-2.6715e+00 5.5602e+00
-2.7409e+00 5.5250e+00
-2.8098e+00 5.4889e+00
-2.8783e+00 5.4519e+00
-2.9462e+00 5.4140e+00
-3.0136e+00 5.3752e+00
-3.0805e+00 5.3356e+00
-3.1468e+00 5.2951e+00
-3.2126e+00 5.2537e+00
-3.2778e+00 5.2114e+00
-3.3425e+00 5.1683e+00
-3.4065e+00 5.1244e+00
-3.4700e+00 5.0796e+00
-3.5328e+00 5.0340e+00
-3.5950e+00 4.9877e+00
-3.6565e+00 4.9404e+00
-3.7174e+00 4.8924e+00
-3.7777e+00 4.8436e+00
-3.8373e+00 4.7940e+00
-3.8962e+00 4.7437e+00
-3.9544e+00 4.6926e+00
-4.0119e+00 4.6407e+00
-4.0686e+00 4.5881e+00
-4.1247e+00 4.5347e+00
-4.1800e+00 4.4806e+00
-4.2346e+00 4.4258e+00
-4.2884e+00 4.3703e+00
-4.3414e+00 4.3141e+00
-4.3937e+00 4.2573e+00
-4.4452e+00 4.1997e+00
-4.4959e+00 4.1415e+00
-4.5457e+00 4.0826e+00
-4.5948e+00 4.0231e+00
-4.6430e+00 3.9630e+00
-4.6904e+00 3.9022e+00
-4.7369e+00 3.8408e+00
-4.7826e+00 3.7789e+00
-4.8274e+00 3.7163e+00
-4.8714e+00 3.6532e+00
-4.9145e+00 3.5895e+00
-4.9567e+00 3.5253e+00
-4.9979e+00 3.4606e+00
-5.0383e+00 3.3953e+00
-5.0778e+00 3.3295e+00
-5.1164e+00 3.2633e+00
-5.1540e+00 3.1965e+00
-5.1907e+00 3.1293e+00
-5.2264e+00 3.0616e+00
-5.2613e+00 2.9935e+00
-5.2951e+00 2.9250e+00
-5.3280e+00 2.8560e+00
-5.3600e+00 2.7866e+00
-5.3909e+00 2.7169e+00
-5.4209e+00 2.6468e+00
