4.3065e+00 4.7812e-16
4.3049e+00 5.4317e-02
4.3027e+00 1.0860e-01
4.2998e+00 1.6283e-01
4.2962e+00 2.1700e-01
4.2919e+00 2.7111e-01
4.2870e+00 3.2515e-01
4.2814e+00 3.7911e-01
4.2751e+00 4.3298e-01
4.2682e+00 4.8675e-01
4.2605e+00 5.4042e-01
4.2522e+00 5.9397e-01
4.2433e+00 6.4740e-01
4.2337e+00 7.0070e-01
4.2234e+00 7.5386e-01
4.2125e+00 8.0687e-01
4.2009e+00 8.5973e-01
4.1886e+00 9.1243e-01
4.1757e+00 9.6496e-01
4.1621e+00 1.0173e+00
4.1479e+00 1.0695e+00
4.1331e+00 1.1214e+00
4.1176e+00 1.1732e+00
4.1015e+00 1.2248e+00
4.0847e+00 1.2761e+00
4.0673e+00 1.3272e+00
4.0492e+00 1.3781e+00
4.0306e+00 1.4287e+00
4.0113e+00 1.4791e+00
3.9914e+00 1.5293e+00
3.9709e+00 1.5791e+00
3.9497e+00 1.6287e+00
3.9280e+00 1.6781e+00
3.9056e+00 1.7271e+00
3.8827e+00 1.7759e+00
3.8591e+00 1.8243e+00
3.8350e+00 1.8724e+00
3.8102e+00 1.9203e+00
3.7849e+00 1.9678e+00
3.7590e+00 2.0149e+00
3.7325e+00 2.0618e+00
3.7054e+00 2.1083e+00
3.6778e+00 2.1544e+00
3.6496e+00 2.2002e+00
3.6208e+00 2.2456e+00
3.5915e+00 2.2907e+00
3.5616e+00 2.3354e+00
3.5312e+00 2.3797e+00
3.5003e+00 2.4236e+00
3.4688e+00 2.4671e+00
3.4367e+00 2.5102e+00
3.4042e+00 2.5529e+00
3.3711e+00 2.5952e+00
3.3375e+00 2.6371e+00
3.3034e+00 2.6785e+00
3.2688e+00 2.7195e+00
3.2337e+00 2.7601e+00
3.1981e+00 2.8002e+00
3.1620e+00 2.8398e+00
3.1254e+00 2.8791e+00
3.0884e+00 2.9178e+00
3.0508e+00 2.9561e+00
3.0128e+00 2.9939e+00
2.9744e+00 3.0312e+00
2.9355e+00 3.0680e+00
2.8961e+00 3.1044e+00
2.8563e+00 3.1402e+00
2.8161e+00 3.1756e+00
2.7754e+00 3.2104e+00
2.7343e+00 3.2447e+00
2.6928e+00 3.2785e+00
2.6509e+00 3.3118e+00
2.6085e+00 3.3446e+00
2.5658e+00 3.3768e+00
