4.7590e+00
4.7580e+00
4.7570e+00
4.7560e+00
4.7550e+00
4.7541e+00
4.7531e+00
4.7522e+00
4.7512e+00
4.7503e+00
4.7493e+00
4.7484e+00
4.7475e+00
4.7465e+00
4.7456e+00
4.7447e+00
4.7438e+00
4.7429e+00
4.7420e+00
4.7411e+00
4.7403e+00
4.7394e+00
4.7385e+00
4.7377e+00
4.7368e+00
4.7360e+00
4.7352e+00
4.7343e+00
4.7335e+00
4.7327e+00
4.7319e+00
4.7311e+00
4.7303e+00
4.7296e+00
4.7288e+00
4.7280e+00
4.7273e+00
4.7265e+00
4.7258e+00
4.7251e+00
4.7244e+00
4.7237e+00
4.7230e+00
4.7223e+00
4.7216e+00
4.7209e+00
4.7203e+00
4.7196e+00
4.7190e+00
4.7183e+00
4.7177e+00
4.7171e+00
4.7165e+00
4.7159e+00
4.7153e+00
4.7147e+00
4.7141e+00
4.7135e+00
4.7130e+00
4.7124e+00
4.7119e+00
4.7114e+00
4.7108e+00
4.7103e+00
4.7098e+00
4.7093e+00
4.7088e+00
4.7084e+00
4.7079e+00
4.7074e+00
4.7070e+00
4.7065e+00
4.7061e+00
4.7057e+00
4.7052e+00
4.7048e+00
4.7044e+00
4.7040e+00
4.7037e+00
4.7033e+00
4.7029e+00
4.7026e+00
4.7022e+00
4.7019e+00
4.7015e+00
4.7012e+00
4.7009e+00
4.7006e+00
4.7003e+00
4.7000e+00
4.6997e+00
4.6995e+00
4.6992e+00
4.6989e+00
4.6987e+00
4.6984e+00
4.6982e+00
4.6980e+00
4.6978e+00
4.6976e+00
4.6974e+00
4.6972e+00
4.6970e+00
4.6968e+00
4.6966e+00
4.6965e+00
4.6963e+00
4.6962e+00
4.6961e+00
4.6959e+00
4.6958e+00
4.6957e+00
4.6956e+00
4.6955e+00
4.6954e+00
4.6953e+00
4.6953e+00
4.6952e+00
4.6951e+00
4.6951e+00
4.6951e+00
4.6950e+00
4.6950e+00
4.6950e+00
4.6950e+00
4.6950e+00
4.6950e+00
4.6950e+00
4.6950e+00
4.6951e+00
4.6951e+00
4.6951e+00
4.6952e+00
4.6953e+00
4.6953e+00
4.6954e+00
4.6955e+00
4.6956e+00
4.6957e+00
4.6958e+00
4.6959e+00
4.6961e+00
4.6962e+00
4.6963e+00
4.6965e+00
4.6966e+00
4.6968e+00
4.6970e+00
4.6972e+00
4.6974e+00
4.6976e+00
4.6978e+00
4.6980e+00
4.6982e+00
4.6984e+00
4.6987e+00
4.6989e+00
4.6992e+00
4.6995e+00
4.6997e+00
4.7000e+00
4.7003e+00
4.7006e+00
4.7009e+00
4.7012e+00
4.7015e+00
4.7019e+00
4.7022e+00
4.7026e+00
4.7029e+00
4.7033e+00
4.7037e+00
4.7040e+00
4.7044e+00
4.7048e+00
4.7052e+00
4.7057e+00
4.7061e+00
4.7065e+00
4.7070e+00
4.7074e+00
4.7079e+00
4.7084e+00
4.7088e+00
4.7093e+00
4.7098e+00
4.7103e+00
4.7108e+00
4.7114e+00
4.7119e+00
4.7124e+00
4.7130e+00
4.7135e+00
4.7141e+00
4.7147e+00
4.7153e+00
4.7159e+00
4.7165e+00
4.7171e+00
4.7177e+00
4.7183e+00
4.7190e+00
4.7196e+00
4.7203e+00
4.7209e+00
4.7216e+00
4.7223e+00
4.7230e+00
4.7237e+00
4.7244e+00
4.7251e+00
4.7258e+00
4.7265e+00
4.7273e+00
4.7280e+00
4.7288e+00
4.7296e+00
4.7303e+00
4.7311e+00
4.7319e+00
4.7327e+00
4.7335e+00
4.7343e+00
4.7352e+00
4.7360e+00
4.7368e+00
4.7377e+00
4.7385e+00
4.7394e+00
4.7403e+00
4.7411e+00
4.7420e+00
4.7429e+00
4.7438e+00
4.7447e+00
4.7456e+00
4.7465e+00
4.7475e+00
4.7484e+00
4.7493e+00
4.7503e+00
4.7512e+00
4.7522e+00
4.7531e+00
4.7541e+00
4.7550e+00
4.7560e+00
4.7570e+00
4.7580e+00
4.7590e+00
4.7600e+00
4.7610e+00
